source,headline,url,date,raw_text,names,policies
zaobao,爱尔兰今年任欧盟轮值主席国 李强吁积极促进中欧合作,https://www.zaobao.com.sg/realtime/china/story20260107-8063080,,"中国总理李强星期二（1月6日）表示，中国和爱尔兰经济互补性强，两国应加强发展战略对接，深挖各领域合作潜力。他并指出，爱尔兰今年下半年将担任欧盟轮值主席国，希望都柏林为促进中欧合作发挥积极作用。
应中国总理李强邀请，爱尔兰总理马丁（Micheál Martin）星期天（1月4日）下午乘机抵达北京首都国际机场，开启为期五天的正式访华行程，是爱尔兰总理时隔14年再次访华。中国国家主席习近平星期一（5日）上午在北京人民大会堂会见马丁；除北京外，马丁还将访问上海。
据新华社报道，李强星期二下午在北京人民大会堂与马丁举行会谈，表示习近平与马丁此前一天举行会晤，就深化北京和都柏林关系作出战略指引。在中国和爱尔兰共同努力下，两国互惠战略伙伴关系持续走深走实，各领域合作不断取得新的成果。
李强表示，中国愿同爱尔兰一道继续努力，巩固增强政治互信，照顾彼此重大利益和核心关切，高质量推进务实合作，推动双边关系不断迈上新台阶，实现更高水平的互利共赢。
在经贸合作方面，李强指出，中国和爱尔兰的经济互补性强，双方应当加强发展战略对接，深挖各领域合作潜力。中国愿同爱尔兰推动双边贸易扩面提质，拓展飞机租赁、保险、医疗、健康等服务贸易，更好满足两国民众需求，欢迎爱尔兰企业用好进博会、服贸会等平台加大商品推介。
李强并呼吁双方共同抢抓未来发展机遇，深化绿色能源、数字经济、人工智能、信息技术、生命科学等领域合作，同时进一步便利人员往来，加强文化、旅游、教育和地方交流合作，不断夯实两国友好的民意基础。
李强指出，当前，全球单边主义、保护主义抬头，国际经贸秩序遭受严重冲击。北京愿同都柏林加强在联合国等多边机制的沟通协作，维护多边主义和自由贸易，推动国际秩序朝着更加公正合理的方向发展。
新华社引述马丁指出，爱尔兰和中国人民长期友好，经贸合作成果丰硕，增进了两国人民福祉。爱尔兰坚定致力于进一步深化两国互惠战略伙伴关系，愿同中国加强各层级交往，发挥互补优势，促进贸易、投资、科技、医疗、农业、绿色经济、人工智能等领域合作，密切教育、地方等人文交流。
马丁表示，欢迎更多中国企业赴爱尔兰投资。都柏林重视北京在国际事务中发挥的重要作用，愿同中国密切多边协调，反对单边主义、保护主义，共同维护世界和平稳定与发展繁荣。爱尔兰也愿为促进欧中对话与合作发挥建设性作用。",,
zaobao,黄仁勋：中国或通过采购订单暗示H200晶片能否对华进口,https://www.zaobao.com.sg/realtime/china/story20260107-8063148,,"美国晶片巨头英伟达首席执行官黄仁勋星期二（1月6日）称，他不认为中国政府会正式宣布已允许中国企业进口英伟达的H200晶片，但相关情况将通过采购订单得到体现。
据路透社报道，黄仁勋在提到中国客户对H200晶片的需求强劲后表示：“我预计不会有任何新闻稿或重大的公开声明。”
黄仁勋在拉斯维加斯消费电子展期间举行的新闻发布会上说：“（但）如果采购订单出现，那就意味着他们（中国企业）具备下订单的条件。”
美国总统特朗普去年撤销了长期实施的对华先进人工智能晶片出口禁令，称他将允许英伟达向中国出售H200晶片。H200晶片是英伟达当前旗舰产品“Blackwell”晶片的前身。
星期二早些时候，英伟达首席财务官克雷斯在接受摩根大通分析师采访时说，美国政府正“加紧”推进英伟达向中国出口H200晶片的许可审批，但公司仍不清楚这些申请何时会获批。
克雷斯谈到这些申请时说：“我们将拭目以待。”",,
zaobao,中国空间站进行锂离子电池在轨实验,https://www.zaobao.com.sg/realtime/china/story20260107-8063232,,"中国空间站进行锂离子电池在轨实验，有望突破重力场与电场耦合作用的认知瓶颈，推动电化学基础理论的进一步发展。
据新华社报道，记者星期三（1月7日）从中国科学院获悉，“面向空间应用的锂离子电池电化学光学原位研究”项目已在中国空间站内开展，神舟二十一号航天员乘组共同在轨操作该项目实验，中国科学院研究员张洪章作为载荷专家发挥了专业优势。
锂离子电池因能量密度高、循环寿命长和安全可靠性高，是现代航天任务的“能量心脏”。当前，对锂离子电池性能的研究已深入到微观机理层面，其中电解液内部化学物质的分布状态，是决定电池功率和寿命的核心因素之一。
然而在地面实验中，重力场始终与电场交织在一起，难以单独厘清重力对电池内部过程的影响。太空独有的微重力环境，为突破这一科研瓶颈提供了理想实验场，在太空能够更纯粹地研究电池内部离子传输、嵌入脱出等关键过程。但微重力环境也为实验带来了新挑战——电池内部液体行为与地面差异显著，可能导致电池性能下降、安全性风险增加。
“面向空间应用的锂离子电池电化学光学原位研究”项目旨在直接观测与解析微重力环境对电池内部关键过程的影响机理，为提升航天器能源系统效能提供有力的科学依据。
此次实验的推进，有望突破重力场与电场耦合作用的认知瓶颈，推动电化学基础理论的进一步发展，为优化目前在轨电池系统、设计下一代高比能高安全太空电池提供依据。",,
zaobao,彭博：中国延长允许银行出售不良个人贷款政策,https://www.zaobao.com.sg/realtime/china/story20260107-8063248,,"彭博社引述知情人士报道，在信用卡违约持续上升之际，中国金融监管机构延长了一项政策，允许银行和资产管理公司处置不良个人贷款。
知情人士称，中国国家金融监督管理总局上周向银行和资产管理公司发出指导意见，允许它们在原定2025年底截止期限之后，转让和出售不良个人贷款和不良单一客户企业贷款。
此次延期凸显了监管机构在经济逆风背景下，赋予银行更大的灵活性以应对资产质量持续恶化的决心。有关政策最早于2021年初推出。
由于利润率跌至历史新低，中国银行业正在加快核销和转移不良资产，以改善资产质量。
《证券时报》去年5月报道，查阅银登中心数据发现，2025年一季度个人不良贷款批量转让（未偿本息）成交规模为370.4亿元（人民币，下同，67.95亿新元），较去年四季度的715.4亿元呈规律性回落（每年四季度都是当年最高，次年一季度一般都会回落），但较去年一季度增长超7.6倍。
根据国家金融监督管理总局的数据，2024年贷款机构处置不良资产的规模达到创纪录的3.8万亿元，高于2020年以来每年约3万亿元的水平。",,
zaobao,台F-16V战机花莲外海失联 飞行员跳伞逃生下落不明,https://www.zaobao.com.sg/realtime/china/story20260107-8063296,,"台湾空军一架F-16V单座战机星期二（1月6日）晚训练时失联，飞行员跳伞逃生，空军随即成立应变中心漏液展开搜救，但因海况不佳救援难度增加。这也是台湾军方现役机型改装后的第二次失事。
台湾空军司令部星期二晚发新闻稿称，失联飞机隶属花莲基地，机号为6700，当天傍晚6时17分起飞，由一名辛姓飞行员驾驶执行训练任务。傍晚7时29分，辛姓飞行员疑似在花莲县丰滨乡东部海域跳伞。
空军指出，辛柏毅事发时执行夜间飞行训练课目，其飞行总时数611小时、机种总时数371小时。
另据联合新闻网报道，台湾官方随即派出S-70C-6搜救直升机、C-130H运输机、UH-60M重装黑鹰直升机、EC225直升机等前往协助搜救；海巡署也派遣舰艇协助支援。不过，因晚间海上天气、视线不佳，最高阵风可达到八级，海浪有中浪，增加救援难度。
事故发生后，台湾总统府发言人郭雅慧表示，总统赖清德总统第一时间已指示国防部及相关单位全力搜救，以确保人员平安为最高目标。赖清德随后也在脸书贴文强调，每一位台军将士都是台湾的重要支柱，请全体台湾民众一起为失联的辛姓上尉集气、为搜救人员加油。
台湾行政院发言人李慧芝也表示，行政院长卓荣泰第一时间与防长顾立雄通话了解情况。台国防部表示，顾立雄获报后，即赴空军司令部掌握全般状况，并要求全力搜救。
星期二晚发生事故的F-16V，是台湾军方现役机型，由原F-16A/B改装而来。这是该机型改装后的第二次失事。2022年1月11日，一架由陈姓飞行员驾驶、机号为6650的F-16V战机，在嘉义外海训练时坠海，飞行员罹难。",,
zaobao,美媒：美国要求委内瑞拉切断与中俄的经济联系,https://www.zaobao.com.sg/realtime/china/story20260107-8063339,,"美国媒体报道，特朗普政府已告知委内瑞拉代总统罗德里格斯，委内瑞拉政府必须在石油生产方面仅与美国合作，并在出售重质原油时优先向美国出售。
美国广播公司（ABC）引述三名知情人士透露，美国还要求委内瑞拉减少与中国、俄罗斯、伊朗和古巴的关系。ABC称，美国已要求委内瑞拉驱逐这四个国家，并切断经济联系。
美国新闻网站Axios引述一位美国官员说，特朗普政府正向委内瑞拉临时政府施压，要求委内瑞拉将所有被怀疑来自中国、俄罗斯、古巴和伊朗的间谍和其他情报人员驱逐出境。
目前尚不清楚美国将在多大程度上推动将中国、俄罗斯等国从委内瑞拉经济中移除。任何切断联系的举措，都将意味着委内瑞拉政治立场的全面重组。近年来，在马杜罗及他的前任查韦斯执政期间，委内瑞拉的经济和安全稳定方面都高度依赖这四个国家。
尽管美国高级官员称，美国无意占领委内瑞拉，但特朗普已多次明确表态，他打算在引导委内瑞拉未来走向方面发挥主导作用，而这一未来在很大程度上将由石油收入提供资金。美国政府计划在下周与美国石油公司会面，讨论对委内瑞拉的投资事项。
另据路透社报道，特朗普说，委内瑞拉总统马杜罗被美军带走后，委内瑞拉政府将向美国移交3000万至5000万桶受制裁的原油。",,
zaobao,辽宁日报：优化营商环境要整治“关系文化”,https://www.zaobao.com.sg/realtime/china/story20260107-8063385,,"针对当地存在的“托关系”“打招呼”现象，官媒《辽宁日报》发文强调，优化营商环境要整治“关系文化”。
《辽宁日报》星期三（1月7日）刊发评论员文章，题为《这样改，带来什么？》。
文章称，企业愿不愿投资兴业，一个重要的因素是看当地政府是否诚信。全省优化营商环境大会召开之后，一个强烈的共识已经形成：辽宁对营商环境是真重视、动真格，大家对辽宁全面振兴的前景深切关注、热切期盼。
文章称，营商环境，讲究“公道”。长期以来，一些“托关系”“打招呼”“不找人不好办事”等现象，让不少辽宁人觉得憋屈。
文章称，辽宁把“关系文化”纳入整治重点，清理隐性壁垒，规范涉企监管，推动公共资源配置更加公开透明，意思很清楚，就是让“潜规则”无处藏身，让“明规则”畅行其道。
文章总结道，转变当然不会一夜之间发生。旧习气有惯性，新制度需扎根，真正的考验在日常。但方向一旦坚定，每一个微小的进步都值得珍视，累积起来，一个新的辽宁会一步步站到人们面前：信心更足，规则更明，办事更顺，作风更实。",,
zaobao,台内政和教育部长被大陆列为“台独”顽固分子,https://www.zaobao.com.sg/realtime/china/story20260107-8063437,,"中国大陆国台办星期三（1月7日）宣布，将台湾内政部长刘世芳、教育部长郑英耀列为“台独”顽固分子，被北京列为“台独”顽固分子者由此升至14人。
据央视新闻报道，大陆国台办发言人陈斌华星期三在例行新闻发布会上宣布，将刘世芳、郑英耀列为“台独”顽固分子，依法实施惩戒。
陈斌华表示，两岸民众同根同源、同文同种；要和平、要发展、要交流、要合作，是两岸民众的共同心声。他批评刘世芳、郑英耀倒行逆施，“台独”恶行累累，引起两岸民众强烈愤慨。许多民众向大陆国台办举报，要求对刘世芳、郑英耀二人进行惩处。
陈斌华指责刘世芳赤裸裸宣扬“台独”分裂谬论，大肆打压支持、参与两岸交流合作的台湾人士，迫害在台大陆配偶，极力给两岸人员往来设置障碍，封堵两岸民众交流沟通渠道。郑英耀则大肆鼓吹谋“独”挑衅言论，组织编纂“台独”教材，毒害台湾青少年，阻挠两岸教育交流合作。
陈斌华批评刘世芳、郑英耀“台独”思想顽固、涉“独”言论嚣张、谋“独”行径恶劣，公开分裂国家、煽动分裂国家，严重破坏两岸交流合作，严重危害两岸关系和平发展，严重损害两岸同胞利益福祉。
大陆并依据有关法律法规，决定将刘世芳、郑英耀列入“台独”顽固分子清单并实施制裁，禁止刘世芳、郑英耀及其家属进入大陆及香港、澳门特别行政区。
与刘世芳、郑英耀的关联机构，也被限制与大陆有关组织、个人进行合作；与他们关联的企业和金主绝不允许在大陆谋利，大陆并将采取其它一切必要的惩治措施，依法终身追责。
陈斌华也表示，欢迎两岸民众继续提供关于刘世芳、郑英耀的违法犯罪线索。
陈斌华强调，“台独”分裂是两岸关系和平发展的严重祸害，惩治极少数“台独”顽固分子是为了从根本上维护国家主权和领土完整、保障台湾民众切身利益福祉，绝非针对广大台湾民众。
他呼吁广大台湾民众认清极少数“台独”顽固分子的害台本性、险恶用心、丑恶嘴脸，自觉与刘世芳、郑英耀等“台独”顽固分子划清界线，坚决反对“台独”分裂行径，坚定推动两岸交流合作、融合发展，守护中华民族共同家园，共创两岸同胞绵长福祉。
另一方面，陈斌华星期三也宣布，将“绿色司法打手”陈舒云列为“台独”打手帮凶，依法终身追责。
陈斌华指出，“台独”分子是分裂国家、破坏两岸关系发展的违法犯罪分子，也是谋“独”引战、损害同胞利益福祉的民族败类。截至目前，大陆已公布“台独”顽固分子14人，“台独”打手帮凶12人。
他警告，凡是以身试法的“台独”分子无论身在何处，大陆都将采取一切必要措施，依法惩治，终身追责。",,
zaobao,丘成桐：人工智能还需要数学家帮忙,https://www.zaobao.com.sg/realtime/china/story20260107-8063447,,"著名数学家丘成桐说，人工智能还需要数学家帮忙，建议人类的头脑跟人工智能一同解决难题。
据中新社报道，第十届世界华人数学家大会“人工智能与数学”夜话活动星期二（1月6日）晚在上海举办，世界华人数学家大会主席、上海数学与交叉学科研究院理事长丘成桐在会上发言。
丘成桐说，数学与人工智能基本上分不开，现在人工智能还需要数学家来帮忙，尤其是最底层的算法很需要数学。
丘成桐说，人工智能第一次对他的想法产生很大冲击是AlphaGo的成功，“围棋这个事情复杂程度这么高，但AlphaGo完成了。”
他表示，很多重要的事情，人工智能都可以帮忙，但建议人类的头脑跟人工智能一同来解决（难题），“人工智能有想象力不够的地方，数学家可以帮忙。”",,
zaobao,港官员访美行程临时取消 港媒：与马杜罗事件有关,https://www.zaobao.com.sg/realtime/china/story20260107-8063780,,"香港创新科技及工业局局长孙东原定星期二（1月6日）启程访美，但香港官方突然在当天下午宣布行程取消，也没有说明原因。据报，孙东临时取消访美行程与委内瑞拉总统马杜罗被美军抓捕事件有关。
根据港府新闻公报网站，香港官方星期二中午12时宣布，孙东将从美国加利福尼亚州当地时间星期二展开访问美国拉斯维加斯和旧金山行程，将出席在拉斯维加斯举行的国际消费电子展。他将在星期天（11日）返抵香港。
之后，香港官方在下午4时20分宣布，孙东取消美国访问行程，但并未说明行程取消的原因。
据香港《明报》星期三（1月7日）报道，孙东临时取消访美与马杜罗事件有关，访问团队原已抵达机场准备出发。
《明报》向创科局查询取消行程原因、何时决定及由谁决定等，局方仅回复说，“特区政府一直对官员外访的适切性作动态评估，经评估后决定取消”。
中国全国港澳研究会顾问刘兆佳向《明报》分析，官员出访的政治意味较重。他说，在中国政府眼中，美国是践踏委内瑞拉主权，掳走他国总统行径属“匪夷所思”，如果孙东认为此时不适合访美，这是可以理解及支持的。
至于创科局在公布行程数小时后取消，刘兆佳称难以估计是北京要求或港府自行决定，但至少与中国对美国掳拐行动的“极度反感”有关。
刘兆佳还说，在这大环境下探讨香港与美国的科技合作属不合时宜，会予人观感将经济利益置于坚持重大政治原则之上；即使没有马杜罗的事件发生，香港与美国的经济交流已困难，美国也不想北京通过香港取得其高科技。
刘兆佳相信马杜罗事件后，要推动中美科技合作的难度变得更高。
美军在上星期六（1月3日）突袭委内瑞拉加拉加斯掳走马杜罗。",,
